group,ticker,date,price,price_after_fees
2025,K55213C51262,2021-09-30,1328.0944788684965,1307.8054534750324
2025,K55213C51262,2021-10-31,1335.8743122790033,1315.5852868855393
2025,K55213C51262,2021-11-30,1334.5503535948812,1312.528525881264
2025,K55213C51262,2021-12-31,1352.1022630072405,1330.0804352936232
2025,K55213C51262,2022-01-31,1293.192406128978,1271.1705784153608
2025,K55213C51262,2022-02-28,1259.2990638154572,1235.6119187894817
2025,K55213C51262,2022-03-31,1279.3727992928102,1255.6856542668347
2025,K55213C51262,2022-04-30,1238.9101000799799,1215.2229550540044
2025,K55213C51262,2022-05-31,1222.8838954369423,1197.5966767861448
2025,K55213C51262,2022-06-30,1186.3678540158276,1161.08063536503
2025,K55213C51262,2022-07-31,1203.736357896187,1178.4491392453895
2025,K55213C51262,2022-08-31,1213.401829432565,1186.548345844487
2025,K55213C51262,2022-09-30,1160.443482067688,1133.58999847961
2025,K55213C51262,2022-10-31,1166.4958646236742,1139.6423810355961
2025,K55213C51262,2022-11-30,1186.872219228827,1158.4955452994743
2025,K55213C51262,2022-12-31,1151.7526389912023,1123.3759650618497
2025,K55213C51262,2023-01-31,1198.17,1169.7933260706475
2025,K55213C51262,2023-02-28,1198.3717460851997,1168.4403765019808
2025,K55213C51262,2023-03-31,1201.2970643205929,1171.365694737374
2025,K55213C51262,2023-04-30,1226.2555004668677,1196.3241308836489
2025,K55213C51262,2023-05-31,1217.5376241791548,1186.0203298939605
2025,K55213C51262,2023-06-30,1233.374691867318,1201.8573975821237
2025,K55213C51262,2023-07-31,1235.2912796767134,1203.773985391519
2025,K55213C51262,2023-08-31,1229.541516248527,1196.424834403106
2025,K55213C51262,2023-09-30,1207.7262373592305,1174.6095555138095
2025,K55213C51262,2023-10-31,1176.1796767132514,1143.0629948678304
2025,K55213C51262,2023-11-30,1225.6074675871362,1190.934796868652
2025,K55213C51262,2023-12-31,1282.750517840469,1248.0778471219849
2025,K55213C51262,2024-01-31,1289.762722680586,1255.0900519621018
2025,K55213C51262,2024-02-29,1305.19629819835,1268.8405285378674
2025,K55213C51262,2024-03-31,1335.401469891817,1299.0457002313344
2025,K55213C51262,2024-04-30,1316.3932059269237,1280.037436266441
2025,K55213C51262,2024-05-31,1336.063449233878,1297.9865229358777
2025,K55213C51262,2024-06-30,1362.525810742549,1324.4488844445489
2025,K55213C51262,2024-07-31,1377.1187775719818,1339.0418512739816
2025,K55213C51262,2024-08-31,1381.0495722642565,1341.183498708928
2025,K55213C51262,2024-09-30,1396.0829095807376,1356.216836025409
2025,K55213C51262,2024-10-31,1395.3767982825393,1355.5107247272108
2025,K55213C51262,2024-11-29,1408.1876746927092,1366.5019672609906
2025,K55301BM8051,2017-03-31,906.4586244371992,905.147108541969
2025,K55301BM8051,2017-04-30,916.8499364864291,915.5384205911989
2025,K55301BM8051,2017-05-31,936.009175593852,934.6976596986218
2025,K55301BM8051,2017-06-30,947.6118459866482,944.9292713745444
2025,K55301BM8051,2017-07-31,954.2289939450396,951.5464193329359
2025,K55301BM8051,2017-08-31,951.509618071728,948.8270434596243
2025,K55301BM8051,2017-09-30,958.0559489500854,953.9878889462606
2025,K55301BM8051,2017-10-31,972.7207498835584,968.6526898797335
2025,K55301BM8051,2017-11-30,979.8817730166124,975.8137130127876
2025,K55301BM8051,2017-12-31,978.5907561878686,973.1088820489857
2025,K55301BM8051,2018-01-31,1000.730321378668,995.2484472397852
2025,K55301BM8051,2018-02-28,987.767963049216,982.2860889103331
2025,K55301BM8051,2018-03-31,971.7967468986485,964.9090588716684
2025,K55301BM8051,2018-04-30,976.709167831082,969.821479804102
2025,K55301BM8051,2018-05-31,978.703376804844,971.8156887778639
2025,K55301BM8051,2018-06-30,976.2417751028569,967.942109063072
2025,K55301BM8051,2018-07-31,987.0427961496662,978.7431301098813
2025,K55301BM8051,2018-08-31,986.6802126998914,978.3805466601066
2025,K55301BM8051,2018-09-30,982.0902358470594,972.3662635450546
2025,K55301BM8051,2018-10-31,946.0708663251048,936.3468940231
2025,K55301BM8051,2018-11-30,955.5886818816954,945.8647095796906
2025,K55301BM8051,2018-12-31,930.6610697096723,919.587073713475
2025,K55301BM8051,2019-01-31,955.8606194690266,944.7866234728292
2025,K55301BM8051,2019-02-28,979.1566061170628,968.0826101208654
2025,K55301BM8051,2019-03-31,988.4931299487657,975.9908931426628
2025,K55301BM8051,2019-04-30,1008.8884489986028,996.3862121924999
2025,K55301BM8051,2019-05-31,996.3793199813692,983.8770831752663
2025,K55301BM8051,2019-06-30,1015.7335850352617,1001.7629750328591
2025,K55301BM8051,2019-07-31,1029.1024763235523,1015.1318663211497
2025,K55301BM8051,2019-08-31,1020.1139156412299,1006.1433056388273
2025,K55301BM8051,2019-09-30,1030.552810122652,1015.09264805759
2025,K55301BM8051,2019-10-31,1036.7167287688246,1021.2565667037626
2025,K55301BM8051,2019-11-30,1053.2454352487966,1037.7852731837347
2025,K55301BM8051,2019-12-31,1068.261488899239,1051.2585087168745
2025,K55301BM8051,2020-01-31,1074.9692827200745,1057.96630253771
2025,K55301BM8051,2020-02-29,1061.7859751009164,1044.7829949185518
2025,K55301BM8051,2020-03-31,962.2058298400872,943.7920847971209
2025,K55301BM8051,2020-04-30,1010.4747515913679,992.0610065484016
2025,K55301BM8051,2020-05-31,1046.789750232883,1028.3760051899167
2025,K55301BM8051,2020-06-30,1059.1969026548672,1039.2530448048333
2025,K55301BM8051,2020-07-31,1095.3646017699114,1075.4207439198774
2025,K55301BM8051,2020-08-31,1117.8447756559542,1097.9009178059202
2025,K55301BM8051,2020-09-30,1092.4610101116336,1070.9316742632618
2025,K55301BM8051,2020-10-31,1099.0518415293159,1077.522505680944
2025,K55301BM8051,2020-11-30,1136.2458857320294,1114.7165498836575
2025,K55301BM8051,2020-12-31,1158.9073513429591,1135.70758846719
2025,K55301BM8051,2021-01-31,1183.4529559518262,1160.253193076057
2025,K55301BM8051,2021-02-28,1202.2140988365254,1179.0143359607562
2025,K55301BM8051,2021-03-31,1204.6835118770375,1179.7413206486433
2025,K55301BM8051,2021-04-30,1225.622706101537,1200.6805148731428
2025,K55301BM8051,2021-05-31,1231.2427495730478,1206.3005583446536
2025,K55301BM8051,2021-06-30,1243.0267116907312,1216.2888803329809
2025,K55301BM8051,2021-07-31,1246.5647330092377,1219.8269016514873
2025,K55301BM8051,2021-08-31,1257.8926331315015,1231.1548017737512
2025,K55301BM8051,2021-09-30,1243.9331703151686,1215.3915062254366
2025,K55301BM8051,2021-10-31,1260.1191221277752,1231.5774580380432
2025,K55301BM8051,2021-11-30,1256.8048827821767,1228.2632186924448
2025,K55301BM8051,2021-12-31,1273.3024297469335,1242.9238691864316
2025,K55301BM8051,2022-01-31,1221.432528008574,1191.0539674480722
2025,K55301BM8051,2022-02-28,1209.3970967241112,1179.0185361636093
2025,K55301BM8051,2022-03-31,1232.3304999223724,1200.1753556994952
2025,K55301BM8051,2022-04-30,1197.6187999728302,1165.463655749953
2025,K55301BM8051,2022-05-31,1189.364361124049,1157.2092169011719
2025,K55301BM8051,2022-06-30,1154.9189333954355,1121.082819249642
2025,K55301BM8051,2022-07-31,1168.079064515674,1134.2429503698804
2025,K55301BM8051,2022-08-31,1176.764586244372,1142.9284720985784
2025,K55301BM8051,2022-09-30,1137.696219531129,1102.2008323070456
2025,K55301BM8051,2022-10-31,1139.4184909175594,1103.9231036934762
2025,K55301BM8051,2022-11-30,1152.4714951094552,1116.976107885372
2025,K55301BM8051,2022-12-31,1132.5350707382393,1095.395549701017
2025,K55301BM8051,2023-01-31,1166.430957925788,1129.2914368885658
2025,K55301BM8051,2023-02-28,1163.530290327589,1126.3907692903667
2025,K55301BM8051,2023-03-31,1167.7,1128.8723464707948
2025,K55301BM8051,2023-04-30,1176.569560297902,1137.7419067686967
2025,K55301BM8051,2023-05-31,1186.1917559385188,1147.3641024093135
2025,K55301BM8051,2023-06-30,1198.5195932308648,1157.9620152620937
2025,K55301BM8051,2023-07-31,1203.5051156652694,1162.9475376964983
2025,K55301BM8051,2023-08-31,1201.148323241733,1160.5907452729618
2025,K55301BM8051,2023-09-30,1183.0751379033218,1140.7984783312122
2025,K55301BM8051,2023-10-31,1161.1734979040525,1118.896838331943
2025,K55301BM8051,2023-11-30,1203.5957615277132,1161.3191019556036
2025,K55301BM8051,2023-12-31,1236.3381457801113,1192.2850334054438
2025,K55301BM8051,2024-01-31,1249.281276199348,1205.2281638246805
2025,K55301BM8051,2024-02-29,1268.9514283496353,1224.8983159749678
2025,K55301BM8051,2024-03-31,1299.2724693370594,1253.349338806881
2025,K55301BM8051,2024-04-30,1289.074809812141,1243.1516792819625
2025,K55301BM8051,2024-05-31,1310.2859416239714,1264.362811093793
2025,K55301BM8051,2024-06-30,1336.9028630506275,1289.0546239136356
2025,K55301BM8051,2024-07-31,1330.771906536252,1282.92366739926
2025,K55301BM8051,2024-08-31,1332.3070380776378,1284.458798940646
2025,K55301BM8051,2024-09-30,1345.7284738394658,1295.9396311699627
2025,K55301BM8051,2024-10-31,1354.9743518087253,1305.1855091392222
2025,K55301BM8051,2024-11-29,1363.495062878435,1313.7062202089319
2030,K55101BT4394,2017-08-31,988.2688117982236,987.0604006979889
2030,K55101BT4394,2017-09-30,997.7345740112285,996.5261629109938
2030,K55101BT4394,2017-10-31,1015.4462041226748,1014.2377930224401
2030,K55101BT4394,2017-11-30,1028.194871794872,1025.729229785953
2030,K55101BT4394,2017-12-31,1037.4726196098745,1035.0069776009557
2030,K55101BT4394,2018-01-31,1089.368711245182,1086.9030692362633
2030,K55101BT4394,2018-02-28,1060.0171275347743,1057.5514855258555
2030,K55101BT4394,2018-03-31,1032.9258102358672,1029.1651382190487
2030,K55101BT4394,2018-04-30,1038.4728674375733,1034.7121954207548
2030,K55101BT4394,2018-05-31,1035.409234120999,1030.3825097944646
2030,K55101BT4394,2018-06-30,1027.6389705882355,1022.6122462617011
2030,K55101BT4394,2018-07-31,1041.0423663482486,1036.0156420217143
2030,K55101BT4394,2018-08-31,1041.0423663482486,1034.742701768727
2030,K55101BT4394,2018-09-30,1035.2355383904403,1028.9358738109188
2030,K55101BT4394,2018-10-31,962.0796882855708,955.7800237060492
2030,K55101BT4394,2018-11-30,969.9858387799566,962.5004409485147
2030,K55101BT4394,2018-12-31,925.217261605497,917.7318637740551
2030,K55101BT4394,2019-01-31,984.0192559074912,976.5338580760493
2030,K55101BT4394,2019-02-28,1015.2485503603152,1006.5217518056022
2030,K55101BT4394,2019-03-31,1020.4184315820347,1011.6916330273217
2030,K55101BT4394,2019-04-30,1038.6705211999329,1029.9437226452199
2030,K55101BT4394,2019-05-31,1014.754415954416,1004.7858775417037
2030,K55101BT4394,2019-06-30,1051.0897659348639,1041.1212275221517
2030,K55101BT4394,2019-07-31,1061.3018769901123,1051.3333385774001
2030,K55101BT4394,2019-08-31,1036.008571335896,1024.7730420808466
2030,K55101BT4394,2019-09-30,1056.9534942182004,1045.717964963151
2030,K55101BT4394,2019-10-31,1066.1443941679236,1054.9088649128742
2030,K55101BT4394,2019-11-30,1086.6540603527737,1074.0915623677522
2030,K55101BT4394,2019-12-31,1109.7270487682254,1097.1645507832038
2030,K55101BT4394,2020-01-31,1121.1909669850847,1108.6284690000632
2030,K55101BT4394,2020-02-29,1091.1290650661972,1077.224872552339
2030,K55101BT4394,2020-03-31,928.1820680408916,914.2778755270334
2030,K55101BT4394,2020-04-30,1003.7516898497291,989.8474973358709
2030,K55101BT4394,2020-05-31,1053.4760233366853,1038.2880954306777
2030,K55101BT4394,2020-06-30,1082.8461370873135,1067.658209181306
2030,K55101BT4394,2020-07-31,1136.7067873303167,1121.518859424309
2030,K55101BT4394,2020-08-31,1170.802061337355,1154.1879081793456
2030,K55101BT4394,2020-09-30,1131.6315487871466,1115.0173956291371
2030,K55101BT4394,2020-10-31,1148.1770814749943,1131.5629283169849
2030,K55101BT4394,2020-11-30,1231.3829395005866,1213.27667150081
2030,K55101BT4394,2020-12-31,1267.0594436065026,1248.9531756067258
2030,K55101BT4394,2021-01-31,1281.6575857693506,1263.5513177695739
2030,K55101BT4394,2021-02-28,1298.9835209815603,1279.2893835330597
2030,K55101BT4394,2021-03-31,1294.4344896933137,1274.740352244813
2030,K55101BT4394,2021-04-30,1329.8145131556898,1310.1203757071892
2030,K55101BT4394,2021-05-31,1334.162895927602,1312.8380895594412
2030,K55101BT4394,2021-06-30,1342.069046421988,1320.7442400538273
2030,K55101BT4394,2021-07-31,1345.447690422323,1324.1228840541621
2030,K55101BT4394,2021-08-31,1361.340288252053,1338.35402990961
2030,K55101BT4394,2021-09-30,1344.8361990950227,1321.8499407525799
2030,K55101BT4394,2021-10-31,1358.6163723395343,1335.6301139970915
2030,K55101BT4394,2021-11-30,1338.5112786995142,1313.8842510940267
2030,K55101BT4394,2021-12-31,1356.300117311882,1331.6730897063946
2030,K55101BT4394,2022-01-31,1297.157010871622,1272.5299832661346
2030,K55101BT4394,2022-02-28,1248.7764705882355,1222.6140436349906
2030,K55101BT4394,2022-03-31,1287.2201273671865,1261.0577004139416
2030,K55101BT4394,2022-04-30,1231.5095614420984,1205.3471344888535
2030,K55101BT4394,2022-05-31,1207.8621417797888,1180.218131068247
2030,K55101BT4394,2022-06-30,1169.9126194067371,1142.2686086951953
2030,K55101BT4394,2022-07-31,1174.6173779016917,1146.97336719015
2030,K55101BT4394,2022-08-31,1187.8002849002849,1158.7070047851207
2030,K55101BT4394,2022-09-30,1113.8777777777775,1084.7844976626134
2030,K55101BT4394,2022-10-31,1135.3232109937994,1106.2299308786353
2030,K55101BT4394,2022-11-30,1171.2961957432549,1140.7795040249023
2030,K55101BT4394,2022-12-31,1148.671016633149,1118.1543249147965
2030,K55101BT4394,2023-01-31,1188.6897268309035,1158.173035112551
2030,K55101BT4394,2023-02-28,1175.7434053963466,1143.786240173221
2030,K55101BT4394,2023-03-31,1179.4,1147.4428347768744
2030,K55101BT4394,2023-04-30,1197.536230073485,1165.5790648503594
2030,K55101BT4394,2023-05-31,1193.7298977710743,1160.3121919644277
2030,K55101BT4394,2023-06-30,1216.5589073236133,1183.1412015169667
2030,K55101BT4394,2023-07-31,1239.7832244008714,1206.3655185942248
2030,K55101BT4394,2023-08-31,1220.1166750460868,1185.20163484134
2030,K55101BT4394,2023-09-30,1201.5779148059428,1166.6628746011959
2030,K55101BT4394,2023-10-31,1172.3832914362326,1137.4682512314857
2030,K55101BT4394,2023-11-30,1226.836902966315,1190.437277360449
2030,K55101BT4394,2023-12-31,1278.160996592369,1241.761370986503
2030,K55101BT4394,2024-01-31,1289.3943187531424,1252.9946931472764
2030,K55101BT4394,2024-02-29,1313.508077761019,1275.5094700865177
2030,K55101BT4394,2024-03-31,1343.0943753142285,1305.0957676397272
2030,K55101BT4394,2024-04-30,1327.343841126194,1289.3452334516928
2030,K55101BT4394,2024-05-31,1348.2951399363164,1308.6545081759134
2030,K55101BT4394,2024-06-30,1366.3654854223482,1326.7248536619452
2030,K55101BT4394,2024-07-31,1373.7924752807105,1334.1518435203075
2030,K55101BT4394,2024-08-31,1391.6642009547134,1350.328071747793
2030,K55101BT4394,2024-09-30,1403.045232109938,1361.7091029030178
2030,K55101BT4394,2024-10-31,1400.772213842802,1359.4360846358818
2030,K55101BT4394,2024-11-29,1418.2645718116307,1375.2001522144806
2030,K55101BT4402,2017-08-31,985.9600768395557,984.87976249971
2030,K55101BT4402,2017-09-30,995.5054028334586,994.4250884936129
2030,K55101BT4402,2017-10-31,1013.2711709680112,1012.1908566281655
2030,K55101BT4402,2017-11-30,1025.9900559592415,1023.7855665173523
2030,K55101BT4402,2017-12-31,1035.344725657983,1033.1402362160939
2030,K55101BT4402,2018-01-31,1087.119580723294,1084.9150912814048
2030,K55101BT4402,2018-02-28,1057.9351624488431,1055.730673006954
2030,K55101BT4402,2018-03-31,1031.005730285616,1027.6430538452173
2030,K55101BT4402,2018-04-30,1036.5398287814248,1033.1771523410262
2030,K55101BT4402,2018-05-31,1033.4833525432225,1028.9882906117975
2030,K55101BT4402,2018-06-30,1025.8329185719956,1021.3378566405705
2030,K55101BT4402,2018-07-31,1039.3005169965757,1034.8054550651507
2030,K55101BT4402,2018-08-31,1039.3991130042596,1033.765187180654
2030,K55101BT4402,2018-09-30,1033.6984711054417,1028.0645452818362
2030,K55101BT4402,2018-10-31,960.6209028647792,954.9869770411738
2030,K55101BT4402,2018-11-30,968.6071794871796,961.9122445409814
2030,K55101BT4402,2018-12-31,924.0417840140316,917.3468490678334
2030,K55101BT4402,2019-01-31,982.7064085859852,976.011473639787
2030,K55101BT4402,2019-02-28,1014.059939029483,1006.2539007847535
2030,K55101BT4402,2019-03-31,1019.2239049319301,1011.4178666872006
2030,K55101BT4402,2019-04-30,1037.5257888582644,1029.7197506135349
2030,K55101BT4402,2019-05-31,1013.7641510064312,1004.8464937001953
2030,K55101BT4402,2019-06-30,1050.0205920138494,1041.1029347076135
2030,K55101BT4402,2019-07-31,1060.301466633258,1051.3838093270222
2030,K55101BT4402,2019-08-31,1035.070430215296,1025.0184680595567
2030,K55101BT4402,2019-09-30,1056.061838302848,1046.0098761471086
2030,K55101BT4402,2019-10-31,1065.32986302514,1055.2779008694006
2030,K55101BT4402,2019-11-30,1085.893292877725,1074.6530855291455
2030,K55101BT4402,2019-12-31,1109.0078944291322,1097.7676870805528
2030,K55101BT4402,2020-01-31,1120.543627328155,1109.3034199795757
2030,K55101BT4402,2020-02-29,1090.5457919903113,1078.1039548597869
2030,K55101BT4402,2020-03-31,927.7884323060218,915.3465951754976
2030,K55101BT4402,2020-04-30,1003.2833953896267,990.8415582591024
2030,K55101BT4402,2020-05-31,1052.9991998141652,1039.407551722313
2030,K55101BT4402,2020-06-30,1082.4855683621483,1068.8939202702961
2030,K55101BT4402,2020-07-31,1136.318988557588,1122.7273404657358
2030,K55101BT4402,2020-08-31,1170.4332072162365,1155.5639410523481
2030,K55101BT4402,2020-09-30,1131.3573830096213,1116.488116845733
2030,K55101BT4402,2020-10-31,1147.9660395298022,1133.0967733659138
2030,K55101BT4402,2020-11-30,1231.168347949553,1214.9622485482648
2030,K55101BT4402,2020-12-31,1266.860102731145,1250.6540033298568
2030,K55101BT4402,2021-01-31,1281.529780160122,1265.323680758834
2030,K55101BT4402,2021-02-28,1298.9127685018564,1281.283883540195
2030,K55101BT4402,2021-03-31,1294.4669848826525,1276.838099920991
2030,K55101BT4402,2021-04-30,1329.8629516411927,1312.2340666795312
2030,K55101BT4402,2021-05-31,1334.2011759792867,1315.1110229927003
2030,K55101BT4402,2021-06-30,1342.187452601687,1323.0972996151006
2030,K55101BT4402,2021-07-31,1345.6598807473065,1326.56972776072
2030,K55101BT4402,2021-08-31,1361.6108661154265,1341.0316179707436
2030,K55101BT4402,2021-09-30,1345.145332832206,1324.566084687523
2030,K55101BT4402,2021-10-31,1358.9919096613214,1338.4126615166385
2030,K55101BT4402,2021-11-30,1338.933784348117,1316.883806389115
2030,K55101BT4402,2021-12-31,1356.7796617389126,1334.7296837799108
2030,K55101BT4402,2022-01-31,1297.7556388163691,1275.7056608573673
2030,K55101BT4402,2022-02-28,1249.3100133634011,1225.883585994692
2030,K55101BT4402,2022-03-31,1287.8610523678276,1264.4346249991186
2030,K55101BT4402,2022-04-30,1232.182038153554,1208.755610784845
2030,K55101BT4402,2022-05-31,1208.589862189927,1183.8350161652797
2030,K55101BT4402,2022-06-30,1170.6303992316043,1145.875553206957
2030,K55101BT4402,2022-07-31,1175.3301422645397,1150.5752962398924
2030,K55101BT4402,2022-08-31,1188.5748726300844,1162.5205164860367
2030,K55101BT4402,2022-09-30,1114.7264628748017,1088.672106730754
2030,K55101BT4402,2022-10-31,1136.220392549904,1110.1660364058564
2030,K55101BT4402,2022-11-30,1172.3065313622317,1144.9755893690751
2030,K55101BT4402,2022-12-31,1149.6417740958825,1122.310832102726
2030,K55101BT4402,2023-01-31,1189.758024722292,1162.4270827291355
2030,K55101BT4402,2023-02-28,1176.8419477156935,1148.219015362595
2030,K55101BT4402,2023-03-31,1180.49,1151.8670676469014
2030,K55101BT4402,2023-04-30,1198.781053304278,1170.1581209511794
2030,K55101BT4402,2023-05-31,1194.9836131295417,1165.050534471315
2030,K55101BT4402,2023-06-30,1217.857886912219,1187.9248082539923
2030,K55101BT4402,2023-07-31,1241.2251407333167,1211.29206207509
2030,K55101BT4402,2023-08-31,1221.6045352042092,1190.3280926341542
2030,K55101BT4402,2023-09-30,1203.0104881080472,1171.7340455379922
2030,K55101BT4402,2023-10-31,1173.884067485175,1142.60762491512
2030,K55101BT4402,2023-11-30,1228.5062557420863,1195.89770636795
2030,K55101BT4402,2023-12-31,1279.913616596939,1247.3050672228026
2030,K55101BT4402,2024-01-31,1291.213316629082,1258.6047672549457
2030,K55101BT4402,2024-02-29,1315.4679345193351,1281.4244445850222
2030,K55101BT4402,2024-03-31,1345.0837103274032,1311.0402203930903
2030,K55101BT4402,2024-04-30,1329.369971602773,1295.32648166846
2030,K55101BT4402,2024-05-31,1350.4695172471393,1314.9522868846036
2030,K55101BT4402,2024-06-30,1368.5962438719441,1333.0790135094085
2030,K55101BT4402,2024-07-31,1376.0058832372838,1340.4886528747481
2030,K55101BT4402,2024-08-31,1394.0362305779402,1356.9971325964814
2030,K55101BT4402,2024-09-30,1405.4860895347863,1368.4469915533275
2030,K55101BT4402,2024-10-31,1403.3169773657396,1366.2778793842808
2030,K55101BT4402,2024-11-29,1420.8670667334836,1382.276432472804
2030,K55105BS2072,2017-07-31,1001.5641476274166,1000.3893782623159
2030,K55105BS2072,2017-08-31,995.1541370826012,993.9793677175005
2030,K55105BS2072,2017-09-30,1006.8286191783831,1005.6538498132824
2030,K55105BS2072,2017-10-31,1017.8896432337434,1015.5213742744771
2030,K55105BS2072,2017-11-30,1028.1055975395432,1025.7373285802769
2030,K55105BS2072,2017-12-31,1035.2136679448263,1032.84539898556
2030,K55105BS2072,2018-01-31,1070.8723866432338,1067.2507526884342
2030,K55105BS2072,2018-02-28,1052.3434499121263,1048.7218159573267
2030,K55105BS2072,2018-03-31,1026.761563070469,1023.1399291156696
2030,K55105BS2072,2018-04-30,1028.506223198594,1023.6782185827725
2030,K55105BS2072,2018-05-31,1024.4999666080844,1019.6719619922629
2030,K55105BS2072,2018-06-30,1021.7112364345344,1016.8832318187129
2030,K55105BS2072,2018-07-31,1043.9303110720564,1037.8786850413173
2030,K55105BS2072,2018-08-31,1043.629841827768,1037.5782157970289
2030,K55105BS2072,2018-09-30,1036.2000568780954,1030.1484308473564
2030,K55105BS2072,2018-10-31,983.1353673110722,975.9265720962659
2030,K55105BS2072,2018-11-30,995.3544499121266,988.1456546973203
2030,K55105BS2072,2018-12-31,963.1040843585238,955.8952891437175
2030,K55105BS2072,2019-01-31,998.7597680140598,990.3835400583166
2030,K55105BS2072,2019-02-28,1030.3090386643237,1021.9328107085805
2030,K55105BS2072,2019-03-31,1040.794163334798,1032.4179353790548
2030,K55105BS2072,2019-04-30,1056.8504885764498,1047.2352717540318
2030,K55105BS2072,2019-05-31,1031.310602811951,1021.6953859895331
2030,K55105BS2072,2019-06-30,1063.7582461522074,1054.1430293297894
2030,K55105BS2072,2019-07-31,1080.7878717047452,1069.9062499468414
2030,K55105BS2072,2019-08-31,1062.2686275299056,1051.3870057720019
2030,K55105BS2072,2019-09-30,1071.573481546573,1060.6918597886693
2030,K55105BS2072,2019-10-31,1080.1869332161689,1068.039300409282
2030,K55105BS2072,2019-11-30,1098.4779984622146,1086.3303656553278
2030,K55105BS2072,2019-12-31,1119.0476221441124,1106.8999893372256
2030,K55105BS2072,2020-01-31,1125.057007029877,1111.5906652940357
2030,K55105BS2072,2020-02-29,1098.3653224956063,1084.898980759765
2030,K55105BS2072,2020-03-31,981.9334903339192,968.467148598078
2030,K55105BS2072,2020-04-30,1037.6571809607499,1022.9794859214071
2030,K55105BS2072,2020-05-31,1071.5108837873465,1056.8331887480037
2030,K55105BS2072,2020-06-30,1084.0930333919157,1069.415338352573
2030,K55105BS2072,2020-07-31,1132.067956063269,1116.069680043145
2030,K55105BS2072,2020-08-31,1149.395015817223,1133.396739797099
2030,K55105BS2072,2020-09-30,1122.8180265321166,1106.8197505119924
2030,K55105BS2072,2020-10-31,1120.8698227223765,1103.5586926722306
2030,K55105BS2072,2020-11-30,1184.5499173989456,1167.2387873487996
2030,K55105BS2072,2020-12-31,1208.5874569420037,1191.2763268918577
2030,K55105BS2072,2021-01-31,1217.3582972633692,1198.6218762555504
2030,K55105BS2072,2021-02-28,1232.1333195398627,1213.396898532044
2030,K55105BS2072,2021-03-31,1227.6171757469244,1208.8807547391057
2030,K55105BS2072,2021-04-30,1254.6594077328646,1234.4555823110984
2030,K55105BS2072,2021-05-31,1268.0803673110722,1247.876541889306
2030,K55105BS2072,2021-06-30,1281.6014833040424,1261.3976578822762
2030,K55105BS2072,2021-07-31,1287.5733095342707,1265.860751312293
2030,K55105BS2072,2021-08-31,1305.0380843585235,1283.3255261365457
